timestamp,table,pk,column,value,error_message
2025-07-06T10:13:40.257634,recipes,72,,,Recipe has no costed ingredients
2025-07-06T10:13:40.257644,recipes,74,,,Recipe has no costed ingredients
2025-07-06T10:13:40.257657,recipes,81,food_cost_percentage,119.99,High food cost percentage: 120.0%
2025-07-06T10:13:40.257665,recipes,87,food_cost_percentage,122.49466666666666,High food cost percentage: 122.5%
2025-07-06T10:13:40.257676,recipes,97,,,Recipe has no ingredients
2025-07-06T10:13:40.257680,recipes,100,,,Recipe has no ingredients
2025-07-06T10:13:40.257682,recipes,102,,,Recipe has no ingredients
2025-07-06T10:13:40.257686,recipes,105,,,Recipe has no ingredients
2025-07-06T10:13:40.258046,recipe_ingredients,296,ingredient_name,Collard Greens Recipe,"Ingredient name mismatch: ""Collard Greens Recipe"" vs ""Produce, Collard Green, Frozen, Chopped"""
2025-07-06T10:13:40.258065,recipe_ingredients,315,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T10:13:40.258073,recipe_ingredients,320,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T10:13:40.258076,recipe_ingredients,321,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T10:13:40.258082,recipe_ingredients,324,ingredient_name,"Protein, Pork Belly, Diced, Hickory Smoked","Ingredient name mismatch: ""Protein, Pork Belly, Diced, Hickory Smoked"" vs ""Frozen, Corn Rib, Hickory Smoked"""
2025-07-06T10:13:40.258087,recipe_ingredients,327,ingredient_name,"Water, Tap","Ingredient name mismatch: ""Water, Tap"" vs ""N/A Bev, Water, Still, Bottles"""
2025-07-06T10:13:40.258094,recipe_ingredients,334,ingredient_name,"Produce, CABBAGE GREEN SHREDDED","Ingredient name mismatch: ""Produce, CABBAGE GREEN SHREDDED"" vs ""Produce, Cabbage, Red, Shredded"""
2025-07-06T10:13:40.258101,recipe_ingredients,338,ingredient_name,Pickled Shallot,"Ingredient name mismatch: ""Pickled Shallot"" vs ""Produce, Shallots, Peeled, Fresh"""
2025-07-06T10:13:40.258105,recipe_ingredients,340,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T10:13:40.258110,recipe_ingredients,343,ingredient_name,Onion Ranch,"Ingredient name mismatch: ""Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T10:13:40.258113,recipe_ingredients,344,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T10:13:40.258117,recipe_ingredients,346,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T10:13:40.258120,recipe_ingredients,348,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T10:13:40.258124,recipe_ingredients,350,ingredient_name,Pickled Shallot,"Ingredient name mismatch: ""Pickled Shallot"" vs ""Produce, Shallots, Peeled, Fresh"""
2025-07-06T10:13:40.258126,recipe_ingredients,351,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T10:13:40.258129,recipe_ingredients,352,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T10:13:40.258137,recipe_ingredients,357,ingredient_name,Onion Ranch,"Ingredient name mismatch: ""Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T10:13:40.258140,recipe_ingredients,358,ingredient_name,Pickled Shallot,"Ingredient name mismatch: ""Pickled Shallot"" vs ""Produce, Shallots, Peeled, Fresh"""
2025-07-06T10:13:40.258147,recipe_ingredients,371,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T10:13:40.258162,recipe_ingredients,382,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
