timestamp,table,pk,column,value,error_message
2025-07-06T09:47:03.269056,inventory,11,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269074,inventory,24,purchase_unit,ct,Invalid purchase unit: ct
2025-07-06T09:47:03.269096,inventory,84,pack_size,8 piece,Invalid unit in pack size: piece
2025-07-06T09:47:03.269100,inventory,86,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269111,inventory,90,recipe_cost_unit,slice,Invalid recipe cost unit: slice
2025-07-06T09:47:03.269117,inventory,92,pack_size,1 count,Invalid unit in pack size: count
2025-07-06T09:47:03.269121,inventory,93,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269156,inventory,153,pack_size,6 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269213,inventory,285,recipe_cost_unit,jug,Invalid recipe cost unit: jug
2025-07-06T09:47:03.269222,inventory,293,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T09:47:03.269254,inventory,342,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T09:47:03.269289,inventory,414,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269297,inventory,417,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T09:47:03.269346,inventory,482,pack_size,18 count,Invalid unit in pack size: count
2025-07-06T09:47:03.269383,inventory,541,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269393,inventory,552,pack_size,32 x 0.5 ltr,Invalid unit in pack size: ltr
2025-07-06T09:47:03.269423,inventory,614,pack_size,5 x 1,Invalid pack size format: 5 x 1
2025-07-06T09:47:03.269426,inventory,616,pack_size,1 x 5,Invalid pack size format: 1 x 5
2025-07-06T09:47:03.269435,inventory,620,pack_size,1 x 5,Invalid pack size format: 1 x 5
2025-07-06T09:47:03.269444,inventory,623,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T09:47:03.269445,inventory,623,purchase_unit,unit,Invalid purchase unit: unit
2025-07-06T09:47:03.269455,inventory,627,pack_size,1 count,Invalid unit in pack size: count
2025-07-06T09:47:03.269458,inventory,628,pack_size,1 x 4,Invalid pack size format: 1 x 4
2025-07-06T09:47:03.269464,inventory,630,pack_size,3 x 1 count,Invalid unit in pack size: count
2025-07-06T09:47:03.269468,inventory,636,pack_size,8 piece,Invalid unit in pack size: piece
2025-07-06T09:47:03.269480,inventory,670,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T09:47:03.269503,inventory,724,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T09:47:03.269532,inventory,773,pack_size,1 x 2,Invalid pack size format: 1 x 2
2025-07-06T09:47:03.269544,inventory,792,purchase_unit,bg,Invalid purchase unit: bg
2025-07-06T09:47:03.269564,inventory,841,pack_size,8 count,Invalid unit in pack size: count
2025-07-06T09:47:03.269569,inventory,853,recipe_cost_unit,btl,Invalid recipe cost unit: btl
2025-07-06T09:47:03.269575,inventory,855,recipe_cost_unit,bottle,Invalid recipe cost unit: bottle
2025-07-06T09:47:03.269584,inventory,865,pack_size,2 x 5 ltr,Invalid unit in pack size: ltr
2025-07-06T09:47:03.269588,inventory,866,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T09:47:03.269596,inventory,873,purchase_unit,bottle,Invalid purchase unit: bottle
2025-07-06T09:47:03.269599,inventory,874,pack_size,4 x 1,Invalid pack size format: 4 x 1
2025-07-06T09:47:03.269805,recipes,72,,,Recipe has no costed ingredients
2025-07-06T09:47:03.269809,recipes,74,,,Recipe has no costed ingredients
2025-07-06T09:47:03.269821,recipes,81,food_cost_percentage,119.99,High food cost percentage: 120.0%
2025-07-06T09:47:03.269829,recipes,87,food_cost_percentage,122.49466666666666,High food cost percentage: 122.5%
2025-07-06T09:47:03.269838,recipes,97,,,Recipe has no ingredients
2025-07-06T09:47:03.269842,recipes,100,,,Recipe has no ingredients
2025-07-06T09:47:03.269845,recipes,102,,,Recipe has no ingredients
2025-07-06T09:47:03.269848,recipes,105,,,Recipe has no ingredients
2025-07-06T09:47:03.270191,recipe_ingredients,296,ingredient_name,Collard Greens Recipe,"Ingredient name mismatch: ""Collard Greens Recipe"" vs ""Produce, Collard Green, Frozen, Chopped"""
2025-07-06T09:47:03.270195,recipe_ingredients,304,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T09:47:03.270209,recipe_ingredients,315,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270217,recipe_ingredients,320,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T09:47:03.270220,recipe_ingredients,321,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270225,recipe_ingredients,324,ingredient_name,"Protein, Pork Belly, Diced, Hickory Smoked","Ingredient name mismatch: ""Protein, Pork Belly, Diced, Hickory Smoked"" vs ""Frozen, Corn Rib, Hickory Smoked"""
2025-07-06T09:47:03.270230,recipe_ingredients,327,ingredient_name,"Water, Tap","Ingredient name mismatch: ""Water, Tap"" vs ""N/A Bev, Water, Still, Bottles"""
2025-07-06T09:47:03.270236,recipe_ingredients,334,ingredient_name,"Produce, CABBAGE GREEN SHREDDED","Ingredient name mismatch: ""Produce, CABBAGE GREEN SHREDDED"" vs ""Produce, Cabbage, Red, Shredded"""
2025-07-06T09:47:03.270244,recipe_ingredients,340,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T09:47:03.270248,recipe_ingredients,342,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T09:47:03.270251,recipe_ingredients,343,ingredient_name,Onion Ranch,"Ingredient name mismatch: ""Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T09:47:03.270253,recipe_ingredients,344,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270257,recipe_ingredients,346,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T09:47:03.270260,recipe_ingredients,348,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T09:47:03.270265,recipe_ingredients,351,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T09:47:03.270267,recipe_ingredients,352,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T09:47:03.270270,recipe_ingredients,354,unit_of_measure,fl ounce,Invalid UOM: fl ounce
2025-07-06T09:47:03.270276,recipe_ingredients,357,ingredient_name,Onion Ranch,"Ingredient name mismatch: ""Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T09:47:03.270278,recipe_ingredients,359,unit_of_measure,,Missing unit_of_measure
2025-07-06T09:47:03.270285,recipe_ingredients,371,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T09:47:03.270293,recipe_ingredients,377,unit_of_measure,tablespoon,Invalid UOM: tablespoon
2025-07-06T09:47:03.270295,recipe_ingredients,378,unit_of_measure,tablespoon,Invalid UOM: tablespoon
2025-07-06T09:47:03.270298,recipe_ingredients,379,unit_of_measure,tablespoon,Invalid UOM: tablespoon
2025-07-06T09:47:03.270303,recipe_ingredients,382,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T09:47:03.270314,recipe_ingredients,393,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T09:47:03.270335,recipe_ingredients,409,ingredient_name,"Dry Goods, Oil, Canola, Salad -v","Ingredient name mismatch: ""Dry Goods, Oil, Canola, Salad -v"" vs ""Dry Goods, Oil, Canola, Salad"""
2025-07-06T09:47:03.270353,recipe_ingredients,424,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270356,recipe_ingredients,425,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270382,recipe_ingredients,446,ingredient_name,Roux recipe,"Ingredient name mismatch: ""Roux recipe"" vs ""Dry Goods, Chicken  Breading, Lea Jane Recipe"""
2025-07-06T09:47:03.270394,recipe_ingredients,459,ingredient_name,"Dry Goods,  Spice, Paprika, Powder - Spanish","Ingredient name mismatch: ""Dry Goods,  Spice, Paprika, Powder - Spanish"" vs ""Dry Goods,  Spice, Paprika, Powder"""
2025-07-06T09:47:03.270398,recipe_ingredients,461,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T09:47:03.270400,recipe_ingredients,462,ingredient_name,Ritz Crumble,"Ingredient name mismatch: ""Ritz Crumble"" vs ""Dry Goods, Crackers, Ritz"""
2025-07-06T09:47:03.270406,recipe_ingredients,466,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T09:47:03.270433,recipe_ingredients,488,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T09:47:03.270440,recipe_ingredients,494,ingredient_name,Garlic Salt,"Ingredient name mismatch: ""Garlic Salt"" vs ""Dry Goods, Sauce, Chilli & Garlic"""
2025-07-06T09:47:03.270443,recipe_ingredients,495,ingredient_name,"Dry Goods, Onion Powder","Ingredient name mismatch: ""Dry Goods, Onion Powder"" vs ""Dry Goods,  Spice, Paprika, Powder"""
2025-07-06T09:47:03.270445,recipe_ingredients,496,ingredient_name,Hot Honey Sauce,"Ingredient name mismatch: ""Hot Honey Sauce"" vs ""Dry Goods, Dressing, Honey Mustard"""
2025-07-06T09:47:03.270451,recipe_ingredients,499,ingredient_name,Fried Chicken Tender,"Ingredient name mismatch: ""Fried Chicken Tender"" vs ""Dry Goods, Chicken Base, Paste"""
2025-07-06T09:47:03.270454,recipe_ingredients,501,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T09:47:03.270457,recipe_ingredients,502,ingredient_name,Kale - Chopped,"Ingredient name mismatch: ""Kale - Chopped"" vs ""PD KALE CHOPPED"""
2025-07-06T09:47:03.270464,recipe_ingredients,507,ingredient_name,Shredded Carrots,"Ingredient name mismatch: ""Shredded Carrots"" vs ""Produce, Cabbage, Red, Shredded"""
2025-07-06T09:47:03.270471,recipe_ingredients,512,ingredient_name,Roux recipe,"Ingredient name mismatch: ""Roux recipe"" vs ""Dry Goods, Chicken  Breading, Lea Jane Recipe"""
2025-07-06T09:47:03.270480,recipe_ingredients,519,unit_of_measure,,Missing unit_of_measure
2025-07-06T09:47:03.270486,recipe_ingredients,522,ingredient_name,French Fries Recipe,"Ingredient name mismatch: ""French Fries Recipe"" vs ""Dry Goods, Bread, French Toast, Thick Slice"""
2025-07-06T09:47:03.270489,recipe_ingredients,524,unit_of_measure,slice,Invalid UOM: slice
