timestamp,table,pk,column,value,error_message
2025-07-06T15:37:43.075906,inventory,897,item_code,,Missing required item_code
2025-07-06T15:37:43.075914,inventory,897,item_description,,Missing required item_description
2025-07-06T15:37:43.076445,recipes,72,,,Recipe has no costed ingredients
2025-07-06T15:37:43.076450,recipes,74,,,Recipe has no costed ingredients
2025-07-06T15:37:43.076452,recipes,75,,,Recipe has no costed ingredients
2025-07-06T15:37:43.076464,recipes,81,food_cost_percentage,119.99,High food cost percentage: 120.0%
2025-07-06T15:37:43.076467,recipes,83,,,Recipe has no ingredients
2025-07-06T15:37:43.076473,recipes,87,food_cost_percentage,122.49466666666666,High food cost percentage: 122.5%
2025-07-06T15:37:43.076482,recipes,97,,,Recipe has no ingredients
2025-07-06T15:37:43.076486,recipes,100,,,Recipe has no ingredients
2025-07-06T15:37:43.076489,recipes,102,,,Recipe has no ingredients
2025-07-06T15:37:43.076492,recipes,105,,,Recipe has no ingredients
2025-07-06T15:37:43.076494,recipes,106,,,Recipe has no ingredients
2025-07-06T15:37:43.076508,recipes,122,,,Recipe has no ingredients
2025-07-06T15:37:43.076515,recipes,130,,,Recipe has no ingredients
2025-07-06T15:37:43.076802,recipe_ingredients,295,ingredient_id,25,Invalid ingredient_id reference
2025-07-06T15:37:43.076807,recipe_ingredients,303,ingredient_id,14,Invalid ingredient_id reference
2025-07-06T15:37:43.076809,recipe_ingredients,304,ingredient_id,90,Invalid ingredient_id reference
2025-07-06T15:37:43.076812,recipe_ingredients,305,ingredient_id,652,Invalid ingredient_id reference
2025-07-06T15:37:43.076814,recipe_ingredients,306,ingredient_id,474,Invalid ingredient_id reference
2025-07-06T15:37:43.076817,recipe_ingredients,307,ingredient_id,475,Invalid ingredient_id reference
2025-07-06T15:37:43.076819,recipe_ingredients,308,ingredient_id,525,Invalid ingredient_id reference
2025-07-06T15:37:43.076822,recipe_ingredients,310,ingredient_id,891,Invalid ingredient_id reference
2025-07-06T15:37:43.076824,recipe_ingredients,311,ingredient_id,892,Invalid ingredient_id reference
2025-07-06T15:37:43.076832,recipe_ingredients,312,ingredient_id,183,Invalid ingredient_id reference
2025-07-06T15:37:43.076834,recipe_ingredients,313,ingredient_id,475,Invalid ingredient_id reference
2025-07-06T15:37:43.076838,recipe_ingredients,316,ingredient_id,87,Invalid ingredient_id reference
2025-07-06T15:37:43.076840,recipe_ingredients,317,ingredient_id,12,Invalid ingredient_id reference
2025-07-06T15:37:43.076842,recipe_ingredients,318,ingredient_id,183,Invalid ingredient_id reference
2025-07-06T15:37:43.076845,recipe_ingredients,319,ingredient_id,87,Invalid ingredient_id reference
2025-07-06T15:37:43.076847,recipe_ingredients,322,ingredient_id,105,Invalid ingredient_id reference
2025-07-06T15:37:43.076849,recipe_ingredients,323,ingredient_id,419,Invalid ingredient_id reference
2025-07-06T15:37:43.076851,recipe_ingredients,324,ingredient_id,39,Invalid ingredient_id reference
2025-07-06T15:37:43.076854,recipe_ingredients,325,ingredient_id,448,Invalid ingredient_id reference
