timestamp,table,pk,column,value,error_message
2025-07-06T08:41:18.993192,inventory,11,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993212,inventory,24,purchase_unit,ct,Invalid purchase unit: ct
2025-07-06T08:41:18.993234,inventory,84,pack_size,8 piece,Invalid unit in pack size: piece
2025-07-06T08:41:18.993239,inventory,86,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993249,inventory,90,purchase_unit,loaf,Invalid purchase unit: loaf
2025-07-06T08:41:18.993251,inventory,90,recipe_cost_unit,slice,Invalid recipe cost unit: slice
2025-07-06T08:41:18.993257,inventory,92,pack_size,1 count,Invalid unit in pack size: count
2025-07-06T08:41:18.993261,inventory,93,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993295,inventory,153,pack_size,6 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993353,inventory,285,recipe_cost_unit,jug,Invalid recipe cost unit: jug
2025-07-06T08:41:18.993362,inventory,293,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T08:41:18.993382,inventory,317,pack_size,12 x 32 fl oz,Invalid pack size format: 12 x 32 fl oz
2025-07-06T08:41:18.993397,inventory,342,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T08:41:18.993402,inventory,346,pack_size,24 x 16 fl oz,Invalid pack size format: 24 x 16 fl oz
2025-07-06T08:41:18.993434,inventory,414,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993442,inventory,417,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T08:41:18.993492,inventory,482,pack_size,18 count,Invalid unit in pack size: count
2025-07-06T08:41:18.993530,inventory,541,pack_size,1 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993540,inventory,552,pack_size,32 x 0.5 ltr,Invalid unit in pack size: ltr
2025-07-06T08:41:18.993548,inventory,565,pack_size,8.5 fl oz,Invalid pack size format: 8.5 fl oz
2025-07-06T08:41:18.993571,inventory,614,pack_size,5 x 1,Invalid pack size format: 5 x 1
2025-07-06T08:41:18.993574,inventory,616,pack_size,1 x 5,Invalid pack size format: 1 x 5
2025-07-06T08:41:18.993584,inventory,620,pack_size,1 x 5,Invalid pack size format: 1 x 5
2025-07-06T08:41:18.993592,inventory,623,pack_size,24 ct,Invalid unit in pack size: ct
2025-07-06T08:41:18.993594,inventory,623,purchase_unit,unit,Invalid purchase unit: unit
2025-07-06T08:41:18.993604,inventory,627,pack_size,1 count,Invalid unit in pack size: count
2025-07-06T08:41:18.993607,inventory,628,pack_size,1 x 4,Invalid pack size format: 1 x 4
2025-07-06T08:41:18.993613,inventory,630,pack_size,3 x 1 count,Invalid unit in pack size: count
2025-07-06T08:41:18.993617,inventory,636,pack_size,8 piece,Invalid unit in pack size: piece
2025-07-06T08:41:18.993629,inventory,670,pack_size,1 x 1,Invalid pack size format: 1 x 1
2025-07-06T08:41:18.993653,inventory,724,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T08:41:18.993664,inventory,740,pack_size,5 fl oz,Invalid pack size format: 5 fl oz
2025-07-06T08:41:18.993684,inventory,773,pack_size,1 x 2,Invalid pack size format: 1 x 2
2025-07-06T08:41:18.993698,inventory,792,purchase_unit,bg,Invalid purchase unit: bg
2025-07-06T08:41:18.993719,inventory,841,pack_size,8 count,Invalid unit in pack size: count
2025-07-06T08:41:18.993725,inventory,853,recipe_cost_unit,btl,Invalid recipe cost unit: btl
2025-07-06T08:41:18.993731,inventory,855,recipe_cost_unit,bottle,Invalid recipe cost unit: bottle
2025-07-06T08:41:18.993741,inventory,865,pack_size,2 x 5 ltr,Invalid unit in pack size: ltr
2025-07-06T08:41:18.993745,inventory,866,pack_size,128 fl oz,Invalid pack size format: 128 fl oz
2025-07-06T08:41:18.993746,inventory,866,purchase_unit,jug,Invalid purchase unit: jug
2025-07-06T08:41:18.993755,inventory,873,purchase_unit,bottle,Invalid purchase unit: bottle
2025-07-06T08:41:18.993758,inventory,874,pack_size,4 x 1,Invalid pack size format: 4 x 1
2025-07-06T08:41:18.994239,recipes,72,,,Recipe has no costed ingredients
2025-07-06T08:41:18.994245,recipes,74,,,Recipe has no costed ingredients
2025-07-06T08:41:18.994259,recipes,81,food_cost_percentage,119.99,High food cost percentage: 120.0%
2025-07-06T08:41:18.994267,recipes,87,food_cost_percentage,122.49466666666666,High food cost percentage: 122.5%
2025-07-06T08:41:18.994277,recipes,97,,,Recipe has no ingredients
2025-07-06T08:41:18.994279,recipes,97,prep_recipe_yield_uom,portions,Invalid prep recipe yield UOM: portions
2025-07-06T08:41:18.994283,recipes,100,,,Recipe has no ingredients
2025-07-06T08:41:18.994285,recipes,102,,,Recipe has no ingredients
2025-07-06T08:41:18.994289,recipes,105,,,Recipe has no ingredients
2025-07-06T08:41:18.994907,recipe_ingredients,296,ingredient_name,Collard Greens Recipe,"Ingredient name mismatch: ""Collard Greens Recipe"" vs ""Produce, Collard Green, Frozen, Chopped"""
2025-07-06T08:41:18.994912,recipe_ingredients,304,unit_of_measure,slice,Invalid UOM: slice
2025-07-06T08:41:18.994927,recipe_ingredients,315,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T08:41:18.994935,recipe_ingredients,320,ingredient_name,Charred Onion Ranch,"Ingredient name mismatch: ""Charred Onion Ranch"" vs ""Dry Goods, Ranch Dressing, with Jalapeno"""
2025-07-06T08:41:18.994938,recipe_ingredients,321,ingredient_name,Kale Kimchi Recipe,"Ingredient name mismatch: ""Kale Kimchi Recipe"" vs ""PD KALE CHOPPED"""
2025-07-06T08:41:18.994943,recipe_ingredients,324,ingredient_name,"Protein, Pork Belly, Diced, Hickory Smoked","Ingredient name mismatch: ""Protein, Pork Belly, Diced, Hickory Smoked"" vs ""Frozen, Corn Rib, Hickory Smoked"""
2025-07-06T08:41:18.994948,recipe_ingredients,327,ingredient_name,"Water, Tap","Ingredient name mismatch: ""Water, Tap"" vs ""N/A Bev, Water, Still, Bottles"""
