Location,Lea James Hot Chicken,,,,Date & Time,06/20/2025 10:51,
Prep Recipe Name,Shredded Cabbage,,,,,,
,,,,,,,
Type,Portion,Portion Size,Batch Size,Shelf Life,PrepRecipe Yield,Prep Time,Cook Time
Sides,, ,10 lb, ,100%, mins, mins
,,,,,,,
Food Cost,Labor Cost,Prime Cost,Unit Cost,,,,
$15.26,$0.00,$15.26,$1.526,,,,
,,,,,,,
Ingredient,Type,Measurement,Yield,Usable Yield,Cost,,
"Produce, CABBAGE GREEN SHREDDED",Product,10 lb,100%,100%,$15.26,,
